
dump sentences\A-423_80_.txt	life	poultry	lost is	VP	[VBD, VBZ]	1
dump sentences\V-731_10_.txt	risk	disease	for the	PREP	[IN, DT]	1
dump sentences\V-1069_21_.txt	ulcers	allergic reactions	,	LIST	[,]	1
dump sentences\V-753_20_.txt	walnuts	low-fat diet	to that	PREP	[TO, DT]	1
dump sentences\A-54_4_.txt	neurotransmitters	dopamine	such as	IS-A	[JJ, IN]	2
dump sentences\V-350_3_.txt	symptoms	tingling	,	LIST	[,]	1
dump sentences\T-208_5_.txt	variety	cooking methods	of	PREP	[IN]	2
dump sentences\A-447_6_.txt	blood	leading	,	LIST	[,]	1
dump sentences\V-283_6_.txt	can	pro-oxidant	act as a	VP	[VB, IN, DT]	1
dump sentences\A-143_24_.txt	drugs	allopurinol	like	IS-A	[IN]	2
dump sentences\V-660_12_.txt	pecans	walnuts	,	LIST	[,]	4
dump sentences\V-1_18_.txt	milk thistle	livers	to support their	PREP	[TO, VB, PRP$]	1
dump sentences\V-843_4_.txt	cardiovascular diseases	kidney diseases	,	LIST	[,]	6
dump sentences\V-328_6_.txt	inflammatory bowel disease	colon	of the	PREP	[IN, DT]	3
dump sentences\A-156_17_.txt	organs	kidneys	, like	LIST	[,, IN]	1
dump sentences\V-52_16_.txt	breast milk	newborn	protects	VP	[VBZ]	2
dump sentences\T-1955_8_.txt	soy milk	tea	to your	PREP	[TO, PRP$]	1
dump sentences\V-496_28_.txt	risk	kidney stones	for	PREP	[IN]	6
dump sentences\V-277_20_.txt	blood	music	after the	PREP	[IN, DT]	1
dump sentences\A-136_6_.txt	sprouts	antioxidant	, their	LIST	[,, PRP$]	2
dump sentences\A-121_8_.txt	split peas	navy beans	, or	LIST	[,, CC]	4
dump sentences\V-16_123_.txt	vegetarians	vegans	, versus	LIST	[,, CC]	3
dump sentences\V-599_17_.txt	risk	alcohol	associated with [the]	VP	[VBN, IN, -LRB-, DT, -RRB-]	1
dump sentences\T-401_2_.txt	energy	digest	to	PREP	[TO]	2
dump sentences\V-990_6_.txt	testosterone	estrogen	to	PREP	[TO]	1
dump sentences\V-73_12_.txt	antibodies	bovine leukemia virus	to	PREP	[TO]	1
dump sentences\T-120_10_.txt	blood	pomegranate	, dried	LIST	[,, VBD]	1
dump sentences\V-828_7_.txt	who	meat	were	VP	[VBD]	1
dump sentences\V-302_16_.txt	spinach	folic acid	, whereas	LIST	[,, IN]	1
dump sentences\T-580_2_.txt	fiber	probiotics	,	LIST	[,]	1
dump sentences\V-488_17_.txt	salmonella	can	, it	LIST	[,, PRP]	1
dump sentences\V-859_12_.txt	breast cancer	lung cancer	,	LIST	[,]	2
dump sentences\A-127_4_.txt	oolong tea	children	for	PREP	[IN]	2
dump sentences\T-343_1_.txt	smoke	seafood	,	LIST	[,]	1
dump sentences\V-52_18_.txt	life	gut	, the	LIST	[,, DT]	1
dump sentences\T-36_7_.txt	stress	meditation	through activities such as	PREP	[IN, NNS, JJ, IN]	1
dump sentences\V-920_2_.txt	atherosclerosis	hardening of the arteries	is	IS-A	[VBZ]	1
dump sentences\V-1005_15_.txt	smoking	diagnosis	after [a	PREP	[IN, -LRB-, DT]	1
dump sentences\V-101_45_.txt	diet	arteries	, their	LIST	[,, PRP$]	1
dump sentences\T-1384_11_.txt	animal protein	pancreatic cancer	with	PREP	[IN]	2
dump sentences\A-88_3_.txt	cooked	sprouted	or	AND-CONJ	[CC]	4
dump sentences\T-571_1_.txt	symptom	gluten	of	PREP	[IN]	1
dump sentences\V-216_1_.txt	life	lung cancer	are lost to	VP	[VBP, VBN, TO]	1
dump sentences\T-1915_11_.txt	iodine	can	, which	LIST	[,, WDT]	1
dump sentences\A-381_10_.txt	saliva	urine	,	LIST	[,]	2
dump sentences\V-841_10_.txt	fecal contamination	cooked	is	IS-A	[VBZ]	2
dump sentences\A-372_18_.txt	risk	high blood pressure	for	PREP	[IN]	7
dump sentences\V-790_1_.txt	cancer	common cold	, the	LIST	[,, DT]	1
dump sentences\V-348_24_.txt	cheese	ice cream	,	LIST	[,]	5
dump sentences\V-792_4_.txt	protein	milk	for	PREP	[IN]	1
dump sentences\A-457_18_.txt	smell	frying	of	PREP	[IN]	4
dump sentences\A-67_11_.txt	plant-based diet	vegan	, as	LIST	[,, IN]	4
dump sentences\V-1073_18_.txt	omnivores	vegetarians	, versus	LIST	[,, CC]	1
dump sentences\V-253_10_.txt	whole grains	fruits	,	LIST	[,]	13
dump sentences\V-612_6_.txt	health	sustained	with	PREP	[IN]	2
dump sentences\V-101_299_.txt	diet	healthy diet	is a heart-	VP	[VBZ, DT]	1
dump sentences\V-891_7_.txt	chickens	bacteria	harbor	VP	[VBP]	1
dump sentences\V-15_32_.txt	autoimmune diseases	plant-based diet	with a	PREP	[IN, DT]	47
dump sentences\A-281_12_.txt	breast cancer	women	to	PREP	[TO]	2
dump sentences\V-474_19_.txt	bacteria	banana	,	LIST	[,]	1
dump sentences\A-17_15_.txt	treatment	depression	of	PREP	[IN]	3
dump sentences\V-71_1_.txt	breast cancer	virus	harbored the	VP	[VBD, DT]	2
dump sentences\V-23_15_.txt	paratuberculosis	type 1 diabetes	be a “trigger” for	VP	[VB, DT, ``, NN, '', IN]	1
dump sentences\T-770_7_.txt	children	cancer	,	LIST	[,]	2
dump sentences\T-993_7_.txt	cod	anchovies	,	LIST	[,]	2
dump sentences\V-239_13_.txt	meat	can	, we	LIST	[,, PRP]	1
dump sentences\A-330_22_.txt	choline	vegans	, so should	AND-CONJ	[,, RB, MD]	2
dump sentences\V-664_8_.txt	whole grains	oats	, such as	AND-CONJ	[,, JJ, IN]	2
dump sentences\V-252_8_.txt	reflux	tea	, whereas	LIST	[,, IN]	1
dump sentences\V-126_17_.txt	down	scurvy	with	PREP	[IN]	1
dump sentences\V-733_25_.txt	plant-based diet	can	, you	LIST	[,, PRP]	8
dump sentences\T-266_8_.txt	weight gain	sugar	, but the	AND-CONJ	[,, CC, DT]	1
dump sentences\V-481_40_.txt	chicken	over	takes us 	VP	[VBZ, PRP]	1
dump sentences\T-661_2_.txt	asthma	rheumatoid arthritis	, help reverse	AND-CONJ	[,, NN, VB]	1
dump sentences\V-840_5_.txt	shopping carts	infants	,	LIST	[,]	1
dump sentences\V-1025_9_.txt	coma	blood	because their	PREP	[IN, PRP$]	1
dump sentences\T-666_0_.txt	risk	emphysema	for	PREP	[IN]	2
dump sentences\T-1814_14_.txt	nutrition	green	of both	PREP	[IN, CC]	1
dump sentences\V-609_4_.txt	women	breast pain	with	PREP	[IN]	1
dump sentences\A-256_21_.txt	gut	trimethylamine	to	PREP	[TO]	3
dump sentences\V-911_3_.txt	raspberries	cranberries	,	LIST	[,]	1
dump sentences\V-686_1_.txt	smell	maple syrup	like	IS-A	[IN]	2
dump sentences\V-438_13_.txt	cardiovascular disease	obesity	,	LIST	[,]	7
dump sentences\A-335_2_.txt	can	blood sugar	keep your	VP	[VB, PRP$]	4
dump sentences\V-872_5_.txt	phytonutrients	vitamin	such as 	ADJ	[JJ, IN]	1
dump sentences\V-11_12_.txt	books	can	, which	LIST	[,, WDT]	1
dump sentences\T-18_1_.txt	production	potato chips	of	PREP	[IN]	2
dump sentences\A-247_28_.txt	phytonutrients	cancer	to the	PREP	[TO, DT]	1
dump sentences\A-34_12_.txt	bacon	butter	,	LIST	[,]	2
dump sentences\V-874_7_.txt	ham	sausage	, or	LIST	[,, CC]	1
dump sentences\A-298_15_.txt	operations	antibiotics	use	VP	[VBP]	1
dump sentences\V-276_3_.txt	risk	reflux	of	PREP	[IN]	1
dump sentences\T-1446_14_.txt	seeds	apple	, dried	LIST	[,, VBD]	1
dump sentences\T-1914_28_.txt	zeaxanthin	phytonutrients	,	LIST	[,]	1
dump sentences\T-293_5_.txt	radiation	dental	such as	IS-A	[JJ, IN]	1
dump sentences\A-373_14_.txt	almonds	pecans	or	AND-CONJ	[CC]	1
dump sentences\A-255_18_.txt	can	choline	follow	VP	[VB]	1
dump sentences\T-1115_8_.txt	black beans	cranberries	,	LIST	[,]	10
dump sentences\A-179_17_.txt	side effects	muscle pain	, such as	AND-CONJ	[,, JJ, IN]	4
dump sentences\V-1294_1_.txt	apples	peppers	,	LIST	[,]	1
dump sentences\V-698_1_.txt	dioxins	can	, PCBs,	LIST	[,, NNS, ,]	1
dump sentences\V-766_0_.txt	vegetables	legumes	,	LIST	[,]	2
dump sentences\V-1013_8_.txt	candy	phytonutrient	are	VP	[VBP]	1
dump sentences\T-1728_6_.txt	nitrates	can	, which	LIST	[,, WDT]	1
dump sentences\T-1911_28_.txt	eczema	treat	,	LIST	[,]	1
dump sentences\T-4_11_.txt	legumes	belly fat	helps to reduce	VP	[VBZ, TO, VB]	1
dump sentences\T-428_3_.txt	colon cancer	breast cancer	,	LIST	[,]	5
dump sentences\T-1911_24_.txt	children	food poisoning	to suffer severe E. coli	PREP	[TO, VB, JJ, FW, FW]	1
dump sentences\V-497_23_.txt	fat	curcumin	,	LIST	[,]	2
dump sentences\V-134_9_.txt	vegetables	preserve	to help	PREP	[TO, VB]	1
dump sentences\T-1208_42_.txt	folic acid	multivitamins	,	LIST	[,]	1
dump sentences\T-1725_5_.txt	black pepper	turmeric	with	PREP	[IN]	2
dump sentences\A-83_8_.txt	lemon	tea	,	LIST	[,]	2
dump sentences\V-59_24_.txt	poultry	eggs	,	LIST	[,]	3
dump sentences\V-1168_39_.txt	potatoes	salad	for your	PREP	[IN, PRP$]	1
dump sentences\V-575_22_.txt	serotonin	tomatoes	of	PREP	[IN]	2
dump sentences\V-509_8_.txt	tumor	immune system	before your	PREP	[IN, PRP$]	1
dump sentences\V-90_0_.txt	living	canned food	off of	PREP	[IN, IN]	2
dump sentences\A-484_19_.txt	contaminated	phthalates	with	PREP	[IN]	1
dump sentences\V-16_217_.txt	diet	blood	is so toxic to	VP	[VBZ, RB, JJ, TO]	1
dump sentences\A-105_0_.txt	skin rash	anemia	, or	LIST	[,, CC]	2
dump sentences\A-266_5_.txt	cancer	cancer cells	is harder because	VP	[VBZ, RBR, IN]	1
dump sentences\V-717_1_.txt	risks	lead	associated with	VP	[VBN, IN]	1
dump sentences\V-442_20_.txt	margin of safety	turmeric	with	PREP	[IN]	1
dump sentences\A-202_13_.txt	diabetes	dietary	with	PREP	[IN]	2
dump sentences\A-342_16_.txt	alcohol	fruit	,	LIST	[,]	1
dump sentences\V-1098_2_.txt	precancerous lesions	black raspberries	with	PREP	[IN]	1
dump sentences\T-725_0_.txt	fibromyalgia	diabetes	,	LIST	[,]	1
dump sentences\V-176_24_.txt	drugs	colic	used for	VP	[VBN, IN]	1
dump sentences\T-354_2_.txt	metabolism	sugar	of	PREP	[IN]	1
dump sentences\V-16_131_.txt	can	vegan diet	predict “that a…	VP	[VB, ``, IN, DT, :]	2
dump sentences\T-1464_2_.txt	trans fats	sulfur dioxide	,	LIST	[,]	8
dump sentences\V-66_21_.txt	infections	diabetes	,	LIST	[,]	1
dump sentences\V-239_7_.txt	protein	anxiety	are associated with lower levels of	VP	[VBP, VBN, IN, JJR, NNS, IN]	1
dump sentences\A-292_11_.txt	cherries	melatonin	were a source of	VP	[VBD, DT, NN, IN]	1
dump sentences\V-406_9_.txt	control	placebo effects	for	PREP	[IN]	4
dump sentences\A-104_3_.txt	blindness	amputation	,	LIST	[,]	2
dump sentences\V-308_5_.txt	muscles	diabetes	starts years before	VP	[VBZ, NNS, IN]	1
dump sentences\T-159_2_.txt	asthma	diet	,	LIST	[,]	1
dump sentences\V-602_34_.txt	diets	meat	with lots of	PREP	[IN, NNS, IN]	1
dump sentences\V-81_21_.txt	treated	hormone	with	PREP	[IN]	1
dump sentences\V-610_7_.txt	gut	bacteria	for those	PREP	[IN, DT]	2
dump sentences\T-327_7_.txt	production	fish	, though,	LIST	[,, RB, ,]	1
dump sentences\V-477_20_.txt	human milk	contaminate	, but they	AND-CONJ	[,, CC, PRP]	2
dump sentences\V-1111_9_.txt	greens	beans	beat out	VP	[VBD, RP]	1
dump sentences\V-319_26_.txt	drug	placebo effects	or	AND-CONJ	[CC]	4
dump sentences\V-594_5_.txt	smell	lavender	of	PREP	[IN]	1
dump sentences\A-66_4_.txt	sugar	fructose	is	IS-A	[VBZ]	1
dump sentences\A-7_24_.txt	cholesterol	down	goes	VP	[VBZ]	1
dump sentences\A-207_33_.txt	risk	kidney stones	of	PREP	[IN]	19
dump sentences\V-97_1_.txt	milk	contamination	, for which	AND-CONJ	[,, IN, WDT]	1
dump sentences\T-1099_4_.txt	life	living	of those	PREP	[IN, DT]	1
dump sentences\V-93_0_.txt	who	meat	eat lots of	VP	[VBP, NNS, IN]	2
dump sentences\V-913_3_.txt	kimchi	miso	,	LIST	[,]	1
dump sentences\V-1030_5_.txt	anger	fatigue	, hostility,	LIST	[,, NN, ,]	1
dump sentences\V-458_8_.txt	herbs	tea	,	LIST	[,]	2
dump sentences\V-281_19_.txt	dizziness	sedative effect	, a	LIST	[,, DT]	2
dump sentences\V-115_7_.txt	risk	vitamin	led to the	VP	[VBD, TO, DT]	1
dump sentences\T-1915_3_.txt	age related macular degeneration	allergies	,	LIST	[,]	2
dump sentences\V-412_3_.txt	potatoes	beans	,	LIST	[,]	2
dump sentences\V-527_18_.txt	aluminum	cheese	to	PREP	[TO]	3
dump sentences\A-224_26_.txt	green tea	hibiscus tea	,	LIST	[,]	6
dump sentences\V-680_2_.txt	apple	food industry	, the	LIST	[,, DT]	2
dump sentences\V-144_6_.txt	mouth	salt	will adjust to the taste of	VP	[MD, VB, TO, DT, NN, IN]	1
dump sentences\V-313_39_.txt	fish	shrimp	,	LIST	[,]	1
dump sentences\A-448_13_.txt	cured meats	bacon	such as	IS-A	[JJ, IN]	5
dump sentences\A-311_8_.txt	women	vagina	that the	PREP	[IN, DT]	1
dump sentences\T-990_14_.txt	plant foods	canned	, like	LIST	[,, IN]	1
dump sentences\V-257_10_.txt	soy foods	seeds	,	LIST	[,]	2
dump sentences\T-262_18_.txt	immune function	who	as did those	PREP	[IN, VBD, DT]	2
dump sentences\V-384_2_.txt	down	impotence	to	PREP	[TO]	1
dump sentences\T-1350_11_.txt	plant	purslane	,	LIST	[,]	3
dump sentences\V-436_12_.txt	product	purines	of	PREP	[IN]	2
dump sentences\V-984_11_.txt	taro	greens	,	LIST	[,]	1
dump sentences\T-1367_2_.txt	smoking	acrylamide	,	LIST	[,]	1
dump sentences\V-977_0_.txt	nuts	health	, which are	AND-CONJ	[,, WDT, VBP]	1
dump sentences\A-423_30_.txt	ironic	pork	that	PREP	[IN]	1
dump sentences\V-814_0_.txt	can	seizures	cause	INFLUENCE	[VB]	1
dump sentences\A-345_7_.txt	carbs	sun	such as	IS-A	[JJ, IN]	1
dump sentences\V-740_2_.txt	biomarkers	antioxidant	of	PREP	[IN]	1
dump sentences\V-16_320_.txt	risks	chronic diseases	of	PREP	[IN]	19
dump sentences\V-14_58_.txt	inflamed	arteries	clogged crippled	VP	[VBN, VBN]	1
dump sentences\A-15_13_.txt	oxidative stress	inflammation	,	LIST	[,]	10
dump sentences\V-636_15_.txt	puberty	plant protein	, whereas	LIST	[,, IN]	2
dump sentences\A-341_10_.txt	triglycerides	cholesterol	,	LIST	[,]	1
dump sentences\V-1259_10_.txt	pesticides	pus	,	LIST	[,]	1
dump sentences\T-494_3_.txt	glaucoma	leading	, a	LIST	[,, DT]	1
dump sentences\V-1186_2_.txt	surgery	kids	for	PREP	[IN]	1
dump sentences\V-560_15_.txt	plant foods	nuts	, like	LIST	[,, IN]	1
dump sentences\V-420_14_.txt	hazelnuts	pistachios	,	LIST	[,]	2
dump sentences\V-1013_14_.txt	calories	phytonutrient	are low-	VP	[VBP]	1
dump sentences\A-173_26_.txt	drugs	poultry	fed to	VP	[VBN, TO]	2
dump sentences\A-2_13_.txt	contamination	gut	by	PREP	[IN]	1
dump sentences\V-28_26_.txt	meta-analysis	fiber	of	PREP	[IN]	1
dump sentences\V-641_13_.txt	supplements	placebo	, to	LIST	[,, TO]	1
dump sentences\V-101_47_.txt	heart disease	arteries	,	LIST	[,]	4
dump sentences\V-5_9_.txt	women	ginger	use	VP	[VBP]	1
dump sentences\A-469_1_.txt	cholesterol	cancers	,	LIST	[,]	2
dump sentences\V-245_19_.txt	blood sugar	insulin	, twice the	AND-CONJ	[,, RB, DT]	2
dump sentences\A-229_7_.txt	phytochemicals	health	, your	LIST	[,, PRP$]	1
dump sentences\V-128_31_.txt	drug	cholesterol	to get our	PREP	[TO, VB, PRP$]	1
dump sentences\V-382_19_.txt	manganese	risk	poses a	VP	[VBZ, DT]	2
dump sentences\V-26_21_.txt	nutrition guidelines	cancer	for	PREP	[IN]	1
dump sentences\A-270_4_.txt	butter	meat	,	LIST	[,]	2
dump sentences\A-342_16_.txt	fat	plant-based diet	,	LIST	[,]	3
dump sentences\A-251_23_.txt	exercise	who	, those	LIST	[,, DT]	1
dump sentences\V-22_18_.txt	soda	egg	,	LIST	[,]	1
dump sentences\V-137_13_.txt	fiber	resistant starch	, or	LIST	[,, CC]	1
dump sentences\V-363_11_.txt	exercising	can	if we	PREP	[IN, PRP]	1
dump sentences\T-906_9_.txt	nitrates	antioxidants	,	LIST	[,]	4
dump sentences\A-219_1_.txt	women	fruit	to study the effects of	PREP	[TO, VB, DT, NNS, IN]	2
dump sentences\V-813_2_.txt	nicotine	caffeine	,	LIST	[,]	1
dump sentences\T-146_7_.txt	arsenic	lead	,	LIST	[,]	3
dump sentences\A-235_12_.txt	pregnant women	tuna	ate	VP	[VBD]	4
dump sentences\V-1277_13_.txt	seaweed	can	is that we	VP	[VBZ, IN, PRP]	1
dump sentences\V-558_1_.txt	kids	attention deficit	for	PREP	[IN]	1
dump sentences\V-616_30_.txt	meats	poultry	,	LIST	[,]	18
dump sentences\V-171_3_.txt	product	genetic	of	PREP	[IN]	1
dump sentences\T-1592_4_.txt	infection	hand washing	, such as	AND-CONJ	[,, JJ, IN]	1
dump sentences\V-153_1_.txt	apples	grapes	,	LIST	[,]	1
dump sentences\T-1026_8_.txt	fruit	mushrooms	,	LIST	[,]	4
dump sentences\T-1197_18_.txt	plant-based diet	vitamin	should eat foods fortified with	VP	[MD, VB, NNS, VBN, IN]	2
dump sentences\V-1135_4_.txt	diarrhea	bloating	,	LIST	[,]	1
dump sentences\V-245_24_.txt	chewing	cheese	is a five-	VP	[VBZ, DT]	1
dump sentences\V-357_2_.txt	calories	exercising	, or	LIST	[,, CC]	1
dump sentences\V-566_2_.txt	diet	produce	to	PREP	[TO]	2
dump sentences\T-1367_0_.txt	tea	apples	,	LIST	[,]	1
dump sentences\V-381_3_.txt	lead	asthma	to	PREP	[TO]	2
dump sentences\A-106_14_.txt	celiac disease	gluten	,	LIST	[,]	2
dump sentences\V-790_2_.txt	young children	pregnant	,	LIST	[,]	3
dump sentences\V-614_22_.txt	cinnamon	diet	to our	PREP	[TO, PRP$]	2
dump sentences\V-382_13_.txt	kids	kidney failure	with	PREP	[IN]	4
dump sentences\A-382_6_.txt	immune function	risk	 decreases 	VP	[VBZ]	1
dump sentences\V-10_14_.txt	diets	medical	of	PREP	[IN]	1
dump sentences\T-687_1_.txt	liver	detoxify	to	PREP	[TO]	2
dump sentences\T-1773_3_.txt	cruciferous vegetables	kale	like	IS-A	[IN]	4
dump sentences\A-241_16_.txt	plant foods	bioavailability	, the	LIST	[,, DT]	1
dump sentences\A-99_4_.txt	egg	saturated fat	would have	VP	[MD, VB]	2
dump sentences\A-336_0_.txt	adiponectin	plant-based diet	, suggest a	AND-CONJ	[,, VBP, DT]	3
dump sentences\V-22_20_.txt	cooked meat	can	, which	LIST	[,, WDT]	6
dump sentences\T-730_8_.txt	preparation	poultry	of the	PREP	[IN, DT]	1
dump sentences\A-372_7_.txt	apes	mutation	developed a	VP	[VBD, DT]	1
dump sentences\V-302_12_.txt	blood	depression	are associated with	VP	[VBP, VBN, IN]	1
dump sentences\V-300_10_.txt	inflammatory bowel diseases	ulcerative colitis	like	IS-A	[IN]	4
dump sentences\A-163_6_.txt	obesity	risk	was a	VP	[VBD, DT]	1
dump sentences\T-602_3_.txt	who	diet	followed the	VP	[VBD, DT]	1
dump sentences\V-203_20_.txt	cholesterol	animal protein	,	LIST	[,]	1
dump sentences\V-913_0_.txt	biogenic amines	spermine	, like	LIST	[,, IN]	1
dump sentences\A-267_5_.txt	farm	blood	is associated with higher rates of	VP	[VBZ, VBN, IN, JJR, NNS, IN]	2
dump sentences\V-649_5_.txt	bacon	fish	,	LIST	[,]	5
dump sentences\T-582_0_.txt	salt	sugar	,	LIST	[,]	3
dump sentences\A-17_20_.txt	can	drugs	work as well as	VP	[VB, RB, RB, IN]	1
dump sentences\V-772_5_.txt	death	smoking	was	IS-A	[VBD]	1
dump sentences\V-109_21_.txt	infants	teens	,	LIST	[,]	1
dump sentences\V-224_11_.txt	potassium	vitamin	,	LIST	[,]	1
dump sentences\T-858_4_.txt	can	tooth	erode	VP	[VB]	1
dump sentences\V-15_125_.txt	dairy	chicken	,	LIST	[,]	2
dump sentences\V-585_15_.txt	broccoli	nuts	, AND	LIST	[,, CC]	1
dump sentences\A-32_23_.txt	muscles	fat	to high levels of	PREP	[TO, JJ, NNS, IN]	2
dump sentences\V-523_25_.txt	can	diet	adhere to	VP	[VB, TO]	2
dump sentences\A-340_1_.txt	burning	itching	,	LIST	[,]	1
dump sentences\V-790_1_.txt	hemorrhoids	mouth	,	LIST	[,]	1
dump sentences\V-510_2_.txt	blood pressure	triglycerides	,	LIST	[,]	1
dump sentences\V-1216_0_.txt	cloves	cinnamon	,	LIST	[,]	2
dump sentences\A-147_11_.txt	exercise	medicine	is	IS-A	[VBZ]	2
dump sentences\A-151_9_.txt	can	blood	act as a	VP	[VB, IN, DT]	2
dump sentences\V-382_5_.txt	white tea	oolong tea	,	LIST	[,]	1
dump sentences\V-13_70_.txt	leafy vegetables	fruits	, dried	LIST	[,, VBD]	4
dump sentences\V-503_2_.txt	fetal growth	infant	,	LIST	[,]	1
dump sentences\V-532_12_.txt	survival	women	of the	PREP	[IN, DT]	1
dump sentences\V-657_1_.txt	apple juice	can	, you	LIST	[,, PRP]	3
dump sentences\T-851_2_.txt	drug	allopurinol	,	LIST	[,]	1
dump sentences\A-5_38_.txt	nausea	surgery	is to try to avoid	VP	[VBZ, TO, VB, TO, VB]	1
dump sentences\A-216_11_.txt	cranberries	black raspberries	,	LIST	[,]	1
dump sentences\V-226_12_.txt	beans	nuts	,	LIST	[,]	17
dump sentences\V-113_8_.txt	greens	beets	or	AND-CONJ	[CC]	1
dump sentences\V-233_8_.txt	diet	fish	was	IS-A	[VBD]	3
dump sentences\T-759_7_.txt	zinc	calcium	,	LIST	[,]	1
dump sentences\A-213_29_.txt	cranberries	dates	, pitted	LIST	[,, VBN]	2
dump sentences\V-405_4_.txt	coronary heart disease	cancer	,	LIST	[,]	70
dump sentences\A-4_24_.txt	beans	oats	,	LIST	[,]	3
dump sentences\T-775_9_.txt	chicken	contaminated	are	VP	[VBP]	1
dump sentences\V-101_145_.txt	diet	beans	are:	VP	[VBP, :]	1
dump sentences\A-99_25_.txt	risks	eggs	of	PREP	[IN]	1
dump sentences\T-1914_24_.txt	vegetables	cooking	as	PREP	[IN]	1
dump sentences\T-1004_5_.txt	medications	insulin	like	IS-A	[IN]	1
dump sentences\V-151_11_.txt	who	fish	avoid	VP	[VBP]	1
dump sentences\A-478_8_.txt	brain	dietary	caused by	INFLUENCE	[VBN, IN]	1
dump sentences\T-358_11_.txt	muscle tissue	animal foods	of	PREP	[IN]	4
dump sentences\V-918_0_.txt	glycotoxins	diet	is our	VP	[VBZ, PRP$]	1
dump sentences\V-440_20_.txt	blood	biomarker	, as a	AND-CONJ	[,, IN, DT]	1
dump sentences\V-124_17_.txt	rice	can	, we	LIST	[,, PRP]	1
dump sentences\V-208_20_.txt	kale	who	, but	LIST	[,, CC]	1
dump sentences\A-4_8_.txt	pasta	tomato sauce	with	PREP	[IN]	6
dump sentences\V-13_122_.txt	dietary cholesterol	cholesterol	, the	LIST	[,, DT]	1
dump sentences\V-19_20_.txt	parsley	rosemary	,	LIST	[,]	1
dump sentences\V-434_13_.txt	prevention	health	of	PREP	[IN]	2
dump sentences\V-273_18_.txt	alcohol	tobacco	, food,	LIST	[,, NN, ,]	1
dump sentences\V-961_27_.txt	eggs	candy	or	AND-CONJ	[CC]	1
dump sentences\T-1592_0_.txt	bacteria	fungus	, or	LIST	[,, CC]	1
dump sentences\A-194_0_.txt	plants	treat	to	PREP	[TO]	1
dump sentences\V-188_6_.txt	fasting blood sugars	glucose tolerance	,	LIST	[,]	2
dump sentences\V-284_9_.txt	risk	infections	for	PREP	[IN]	2
dump sentences\V-99_14_.txt	pregnancy	children	gave birth to	VP	[VBD, NN, TO]	1
dump sentences\V-1155_4_.txt	meat	hormones	has these	VP	[VBZ, DT]	1
dump sentences\V-1129_6_.txt	feed additives	poultry	approved by the FDA.But why would the	VP	[VBN, IN, DT, NN, WRB, MD, DT]	1
dump sentences\V-1167_11_.txt	nuts	cashews	like	IS-A	[IN]	1
dump sentences\V-49_18_.txt	osteoarthritis	pain	to provide	PREP	[TO, VB]	1
dump sentences\V-841_13_.txt	death	infectious disease	, but the	AND-CONJ	[,, CC, DT]	2
dump sentences\V-371_0_.txt	pesticides	genetically	associated with	VP	[VBN, IN]	2
dump sentences\V-958_11_.txt	milk	dairy	, Kraft,	LIST	[,, NNP, ,]	1
dump sentences\T-300_6_.txt	fruit	cereals	to	PREP	[TO]	1
dump sentences\A-320_11_.txt	farm	black raspberries	,	LIST	[,]	1
dump sentences\V-1128_10_.txt	chicken	dairy	, the	LIST	[,, DT]	1
dump sentences\A-216_12_.txt	bilberries	black currants	or	AND-CONJ	[CC]	1
dump sentences\T-1759_1_.txt	colon cancer	diverticulitis	,	LIST	[,]	2
